identifier1	identifier2	annotator	judgment	comment	lemma	round
bib19223423_18050608_145063_46_0003_alto.xml-1-181	bib13506739_18290706_144030_152_0001_alto.xml-3-18	annotator1	2.0	(2) is to lead physically, (1) is a body of governing, leading.	ledning	1
bib19227462_18950221_147640_44_0002_alto.xml-172-16	bib15760690_18950306_145050_37_0003_alto.xml-222-5	annotator3	4.0	 	ledning	1
bib19225758_18950724_144022_169_0002_alto.xml-112-6	bib19277277_18241231_147682_305_0001_alto.xml-0-138	annotator3	2.0	 	ledning	1
bib15760690_18950306_145050_37_0003_alto.xml-222-5	bib11653823_18230902_144010_202_0001_alto.xml-1-21	annotator3	4.0	 	ledning	1
bib19277277_18241231_147682_305_0001_alto.xml-0-138	bib11653790_18950308_145648_11_0005_alto.xml-19-4	annotator3	2.0	 	ledning	1
bib13506739_18120511_144030_107_0002_alto.xml-15-12	bib15760690_18950306_145050_37_0003_alto.xml-222-5	annotator3	4.0	 	ledning	1
bib19227462_18951112_147640_264_0001_alto.xml-52-6	bib19223423_18050608_145063_46_0003_alto.xml-1-181	annotator3	1.0	 	ledning	1
bib13506739_18120511_144030_107_0002_alto.xml-15-12	bib13506739_18290423_144030_92_0005_alto.xml-1-19	annotator3	4.0	 	ledning	1
bib15760690_18950306_145050_37_0003_alto.xml-222-5	bib19227462_18951112_147640_264_0001_alto.xml-52-6	annotator3	1.0	 	ledning	1
bib11653790_18950308_145648_11_0005_alto.xml-19-4	bib11653828_18260814_144028_186_0003_alto.xml-9-56	annotator3	4.0	 	ledning	1
bib11653790_18950308_145648_11_0005_alto.xml-19-4	bib19225758_18950724_144022_169_0002_alto.xml-112-6	annotator3	4.0	 	ledning	1
bib13506739_18120511_144030_107_0002_alto.xml-15-12	bib19223423_18050608_145063_46_0003_alto.xml-1-181	annotator3	0.0	unclear context	ledning	1
bib11653790_18950308_145648_11_0005_alto.xml-19-4	bib11653828_18230626_144028_144_0004_alto.xml-5-22	annotator3	0.0	unclear context	ledning	1
bib13506739_18290706_144030_152_0001_alto.xml-3-18	bib11653828_18260325_144028_69_0004_alto.xml-4-2	annotator3	4.0	 	ledning	1
bib19277277_18241231_147682_305_0001_alto.xml-0-138	bib11653828_18260814_144028_186_0003_alto.xml-9-56	annotator3	2.0	 	ledning	1
bib11653828_18260325_144028_69_0004_alto.xml-4-2	bib11653828_18220920_144028_219_0004_alto.xml-2-16	annotator3	2.0	 	ledning	1
bib11653823_18230902_144010_202_0001_alto.xml-1-21	bib15650837_18950306_146391_55_0001_alto.xml-72-28	annotator3	4.0	 	ledning	1
bib19277277_18240929_147682_226_0004_alto.xml-22-19	bib11653790_18950308_145648_11_0005_alto.xml-19-4	annotator3	0.0	bad OCR → different lemmas	ledning	1
bib15760690_18950306_145050_37_0003_alto.xml-222-5	bib11653790_18950308_145648_11_0005_alto.xml-19-4	annotator3	4.0	 	ledning	1
bib11653828_18260814_144028_186_0003_alto.xml-9-56	bib13506739_18120511_144030_107_0002_alto.xml-15-12	annotator3	4.0	 	ledning	1
bib13506739_18290706_144030_152_0001_alto.xml-3-18	bib15760690_18950306_145050_37_0003_alto.xml-222-5	annotator3	4.0	 	ledning	1
bib19223423_18050608_145063_46_0003_alto.xml-1-181	bib15760690_18950306_145050_37_0003_alto.xml-222-5	annotator3	3.0	 	ledning	1
bib19277277_18241231_147682_305_0001_alto.xml-0-138	bib19227462_18951112_147640_264_0001_alto.xml-52-6	annotator3	1.0	 	ledning	1
bib11653823_18230902_144010_202_0001_alto.xml-1-21	bib13506739_18120511_144030_107_0002_alto.xml-15-12	annotator3	4.0	 	ledning	1
bib13506739_18120511_144030_107_0002_alto.xml-15-12	bib15760690_18950912_145050_140_0003_alto.xml-108-1	annotator3	1.0	 	ledning	1
bib19223423_18050608_145063_46_0003_alto.xml-1-181	bib19277277_18240929_147682_226_0004_alto.xml-22-19	annotator3	0.0	bad OCR → different lemmas	ledning	1
bib11653828_18260814_144028_186_0003_alto.xml-9-56	bib15650837_18950306_146391_55_0001_alto.xml-72-28	annotator0	4.0	 	ledning	1
bib11653828_18260325_144028_69_0004_alto.xml-4-2	bib13506739_18120511_144030_107_0002_alto.xml-15-12	annotator0	4.0	 	ledning	1
bib11653790_18950308_145648_11_0005_alto.xml-19-4	bib11653828_18260325_144028_69_0004_alto.xml-4-2	annotator0	4.0	 	ledning	1
bib11653828_18260814_144028_186_0003_alto.xml-9-56	bib19225758_18950724_144022_169_0002_alto.xml-112-6	annotator0	4.0	 	ledning	1
bib13506739_18290423_144030_92_0005_alto.xml-1-19	bib15760690_18950912_145050_140_0003_alto.xml-108-1	annotator0	1.0	 	ledning	1
bib19277277_18241231_147682_305_0001_alto.xml-0-138	bib11653790_18950308_145648_11_0005_alto.xml-19-4	annotator0	4.0	 	ledning	1
bib11653790_18950308_145648_11_0005_alto.xml-19-4	bib11653828_18260814_144028_186_0003_alto.xml-9-56	annotator0	4.0	 	ledning	1
bib19277277_18241231_147682_305_0001_alto.xml-0-138	bib11653828_18230626_144028_144_0004_alto.xml-5-22	annotator0	0.0	OcR-error (sent 2 should be “handledning”)	ledning	1
bib13506739_18120511_144030_107_0002_alto.xml-15-12	bib15760690_18950306_145050_37_0003_alto.xml-222-5	annotator0	3.0	 	ledning	1
bib19277277_18240929_147682_226_0004_alto.xml-22-19	bib11653790_18950308_145648_11_0005_alto.xml-19-4	annotator0	0.0	OCR-error (sent 2 is probably “handledning”)	ledning	1
bib15760690_18950306_145050_37_0003_alto.xml-222-5	bib19277277_18241231_147682_305_0001_alto.xml-0-138	annotator0	3.0	 	ledning	1
bib15650837_18950306_146391_55_0001_alto.xml-72-28	bib19225792_18200408_147359_13_0008_alto.xml-0-59	annotator0	3.0	 	ledning	1
bib19225758_18950724_144022_169_0002_alto.xml-112-6	bib19227462_18951112_147640_264_0001_alto.xml-52-6	annotator0	1.0	 	ledning	1
bib13506739_18290706_144030_152_0001_alto.xml-3-18	bib15760690_18950306_145050_37_0003_alto.xml-222-5	annotator0	3.0	 	ledning	1
bib15760690_18950912_145050_140_0003_alto.xml-108-1	bib11653828_18230626_144028_144_0004_alto.xml-5-22	annotator0	0.0	OCR-error (sent 1 is probably “handledning”)	ledning	1
bib13506739_18120511_144030_107_0002_alto.xml-15-12	bib19223423_18050608_145063_46_0003_alto.xml-1-181	annotator0	3.0	 	ledning	1
bib11653828_18230626_144028_144_0004_alto.xml-5-22	bib19277277_18240929_147682_226_0004_alto.xml-22-19	annotator0	4.0	both words has OCR-errors and should really be “handledning”.	ledning	1
bib11653828_18260814_144028_186_0003_alto.xml-9-56	bib13506739_18120511_144030_107_0002_alto.xml-15-12	annotator0	4.0	 	ledning	1
bib15760690_18950306_145050_37_0003_alto.xml-222-5	bib11653790_18950308_145648_11_0005_alto.xml-19-4	annotator0	3.0	 	ledning	1
bib15760690_18950306_145050_37_0003_alto.xml-222-5	bib11653823_18230902_144010_202_0001_alto.xml-1-21	annotator0	3.0	 	ledning	1
bib11653790_18950308_145648_11_0005_alto.xml-19-4	bib11653828_18230626_144028_144_0004_alto.xml-5-22	annotator0	0.0	OCR-error (sent 1 is probably “handledning”)	ledning	1
bib15650837_18950306_146391_55_0001_alto.xml-72-28	bib11653790_18950308_145648_11_0005_alto.xml-19-4	annotator0	4.0	 	ledning	1
bib11653828_18260325_144028_69_0004_alto.xml-4-2	bib11653823_18230902_144010_202_0001_alto.xml-1-21	annotator0	4.0	 	ledning	1
bib11653828_18220920_144028_219_0004_alto.xml-2-16	bib11653823_18230902_144010_202_0001_alto.xml-1-21	annotator0	4.0	 	ledning	1
bib19227462_18950221_147640_44_0002_alto.xml-172-16	bib19277277_18241231_147682_305_0001_alto.xml-0-138	annotator0	4.0	 	ledning	1
bib15760690_18950306_145050_37_0003_alto.xml-222-5	bib19225758_18951004_144022_231_0002_alto.xml-262-29	annotator0	3.0	 	ledning	1
