jsd,freq_clusters_1,freq_clusters_2,parameters
0.0,{0: 23},{0: 23},"{'word': 'Spielball', 'quantile': 0, 'dataset': 'ru-ru', 'binarize': True}"
0.2318490096397192,"{0: 3, 1: 1}","{0: 16, 1: 1}","{'word': 'zersetzen', 'quantile': 0, 'dataset': 'ru-ru', 'binarize': True}"
0.0,{0: 25},{0: 22},"{'word': 'Armenhaus', 'quantile': 0, 'dataset': 'ru-ru', 'binarize': True}"
0.0,{0: 16},{0: 19},"{'word': 'Ohrwurm', 'quantile': 0, 'dataset': 'ru-ru', 'binarize': True}"
0.0,{0: 17},{0: 19},"{'word': 'Eintagsfliege', 'quantile': 0, 'dataset': 'ru-ru', 'binarize': True}"
0.0,{0: 10},{0: 20},"{'word': 'Seminar', 'quantile': 0, 'dataset': 'ru-ru', 'binarize': True}"
0.5579230452841438,"{0: 5, 1: 5}","{0: 23, 1: 0}","{'word': 'Sensation', 'quantile': 0, 'dataset': 'ru-ru', 'binarize': True}"
0.0,{0: 18},{0: 8},"{'word': 'Titel', 'quantile': 0, 'dataset': 'ru-ru', 'binarize': True}"
0.5273252365595997,"{0: 2, 1: 8}","{0: 12, 1: 3}","{'word': 'Schmiere', 'quantile': 0, 'dataset': 'ru-ru', 'binarize': True}"
0.4875105896499699,"{0: 17, 1: 1}","{0: 8, 1: 10}","{'word': 'ausspannen', 'quantile': 0, 'dataset': 'ru-ru', 'binarize': True}"
0.507877326327672,"{0: 14, 1: 6, 2: 0}","{0: 4, 1: 3, 2: 5}","{'word': 'packen', 'quantile': 0, 'dataset': 'ru-ru', 'binarize': True}"
0.22781387210026416,"{0: 9, 1: 1}","{0: 21, 1: 0}","{'word': 'artikulieren', 'quantile': 0, 'dataset': 'ru-ru', 'binarize': True}"
0.8799327917609389,"{0: 0, 2: 0, 1: 8}","{0: 9, 2: 1, 1: 1}","{'word': 'abdecken', 'quantile': 0, 'dataset': 'ru-ru', 'binarize': True}"
0.40662453558638395,"{3: 0, 0: 5, 1: 4, 2: 1, 4: 1}","{3: 2, 0: 9, 1: 2, 2: 1, 4: 0}","{'word': 'überspannen', 'quantile': 0, 'dataset': 'ru-ru', 'binarize': True}"
0.23396980263771833,"{0: 22, 1: 0}","{0: 17, 1: 2}","{'word': 'Manschette', 'quantile': 0, 'dataset': 'ru-ru', 'binarize': True}"
0.7463136582756229,"{0: 8, 2: 0, 4: 1, 5: 0, 3: 0, 6: 0, 1: 12}","{0: 7, 2: 5, 4: 2, 5: 1, 3: 3, 6: 1, 1: 0}","{'word': 'Fuß', 'quantile': 0, 'dataset': 'ru-ru', 'binarize': True}"
0.39307390891881766,"{0: 19, 1: 0, 2: 2}","{0: 19, 1: 5, 2: 0}","{'word': 'Rezeption', 'quantile': 0, 'dataset': 'ru-ru', 'binarize': True}"
0.8660933593827023,"{1: 1, 0: 23}","{1: 23, 0: 1}","{'word': 'abgebrüht', 'quantile': 0, 'dataset': 'ru-ru', 'binarize': True}"
0.6582502526470956,"{0: 3, 1: 10}","{0: 17, 1: 1}","{'word': 'Dynamik', 'quantile': 0, 'dataset': 'ru-ru', 'binarize': True}"
0.8755507231375748,"{0: 2, 1: 19}","{0: 24, 1: 0}","{'word': 'Engpaß', 'quantile': 0, 'dataset': 'ru-ru', 'binarize': True}"
0.8707908228691708,"{1: 0, 0: 20}","{1: 18, 0: 2}","{'word': 'abbauen', 'quantile': 0, 'dataset': 'ru-ru', 'binarize': True}"
0.0,{0: 19},{0: 17},"{'word': 'Mißklang', 'quantile': 0, 'dataset': 'ru-ru', 'binarize': True}"
0.34807482172851234,"{0: 22, 1: 0}","{0: 7, 1: 2}","{'word': 'Abgesang', 'quantile': 0, 'dataset': 'ru-ru', 'binarize': True}"
0.2745832066054148,"{0: 2, 1: 0}","{0: 18, 1: 3}","{'word': 'Knotenpunkt', 'quantile': 0, 'dataset': 'ru-ru', 'binarize': True}"
0.0,{0: 23},{0: 23},"{'word': 'Spielball', 'quantile': 0, 'dataset': 'ru-ru', 'binarize': True}"
0.2318490096397192,"{0: 3, 1: 1}","{0: 16, 1: 1}","{'word': 'zersetzen', 'quantile': 0, 'dataset': 'ru-ru', 'binarize': True}"
0.0,{0: 25},{0: 22},"{'word': 'Armenhaus', 'quantile': 0, 'dataset': 'ru-ru', 'binarize': True}"
0.0,{0: 16},{0: 19},"{'word': 'Ohrwurm', 'quantile': 0, 'dataset': 'ru-ru', 'binarize': True}"
0.0,{0: 17},{0: 19},"{'word': 'Eintagsfliege', 'quantile': 0, 'dataset': 'ru-ru', 'binarize': True}"
0.8707908228691708,"{0: 1, 1: 9}","{0: 20, 1: 0}","{'word': 'Seminar', 'quantile': 0, 'dataset': 'ru-ru', 'binarize': True}"
0.5579230452841438,"{0: 5, 1: 5}","{0: 23, 1: 0}","{'word': 'Sensation', 'quantile': 0, 'dataset': 'ru-ru', 'binarize': True}"
0.5824830044961058,"{1: 4, 0: 14}","{1: 7, 0: 1}","{'word': 'Titel', 'quantile': 0, 'dataset': 'ru-ru', 'binarize': True}"
0.5567327996405875,"{1: 1, 0: 8, 2: 1}","{1: 10, 0: 3, 2: 2}","{'word': 'Schmiere', 'quantile': 0, 'dataset': 'ru-ru', 'binarize': True}"
0.499729624377732,"{0: 12, 1: 1, 3: 1, 2: 3, 4: 1}","{0: 3, 1: 8, 3: 2, 2: 4, 4: 1}","{'word': 'ausspannen', 'quantile': 0, 'dataset': 'ru-ru', 'binarize': True}"
0.507877326327672,"{0: 14, 1: 6, 2: 0}","{0: 4, 1: 3, 2: 5}","{'word': 'packen', 'quantile': 0, 'dataset': 'ru-ru', 'binarize': True}"
0.6503501040939673,"{0: 1, 1: 8, 2: 1}","{0: 17, 1: 4, 2: 0}","{'word': 'artikulieren', 'quantile': 0, 'dataset': 'ru-ru', 'binarize': True}"
0.8799327917609389,"{0: 0, 2: 0, 1: 8}","{0: 9, 2: 1, 1: 1}","{'word': 'abdecken', 'quantile': 0, 'dataset': 'ru-ru', 'binarize': True}"
0.40121220051278816,"{2: 0, 0: 6, 1: 4, 3: 1}","{2: 2, 0: 10, 1: 2, 3: 0}","{'word': 'überspannen', 'quantile': 0, 'dataset': 'ru-ru', 'binarize': True}"
0.0,{0: 22},{0: 19},"{'word': 'Manschette', 'quantile': 0, 'dataset': 'ru-ru', 'binarize': True}"
0.7463136582756229,"{0: 8, 2: 0, 4: 1, 5: 0, 3: 0, 6: 0, 1: 12}","{0: 7, 2: 5, 4: 2, 5: 1, 3: 3, 6: 1, 1: 0}","{'word': 'Fuß', 'quantile': 0, 'dataset': 'ru-ru', 'binarize': True}"
0.39307390891881766,"{0: 19, 1: 0, 2: 2}","{0: 19, 1: 5, 2: 0}","{'word': 'Rezeption', 'quantile': 0, 'dataset': 'ru-ru', 'binarize': True}"
0.8660933593827023,"{1: 1, 0: 23}","{1: 23, 0: 1}","{'word': 'abgebrüht', 'quantile': 0, 'dataset': 'ru-ru', 'binarize': True}"
0.6582502526470956,"{0: 3, 1: 10}","{0: 17, 1: 1}","{'word': 'Dynamik', 'quantile': 0, 'dataset': 'ru-ru', 'binarize': True}"
0.8755507231375748,"{0: 2, 1: 19}","{0: 24, 1: 0}","{'word': 'Engpaß', 'quantile': 0, 'dataset': 'ru-ru', 'binarize': True}"
0.8707908228691708,"{1: 0, 0: 20}","{1: 18, 0: 2}","{'word': 'abbauen', 'quantile': 0, 'dataset': 'ru-ru', 'binarize': True}"
0.0,{0: 19},{0: 17},"{'word': 'Mißklang', 'quantile': 0, 'dataset': 'ru-ru', 'binarize': True}"
0.0,{0: 22},{0: 9},"{'word': 'Abgesang', 'quantile': 0, 'dataset': 'ru-ru', 'binarize': True}"
0.0,{0: 2},{0: 21},"{'word': 'Knotenpunkt', 'quantile': 0, 'dataset': 'ru-ru', 'binarize': True}"
0.0,{0: 23},{0: 23},"{'word': 'Spielball', 'quantile': 0, 'dataset': 'ru-ru', 'binarize': True}"
0.2318490096397192,"{0: 3, 1: 1}","{0: 16, 1: 1}","{'word': 'zersetzen', 'quantile': 0, 'dataset': 'ru-ru', 'binarize': True}"
0.6226179151010129,"{0: 25, 1: 0}","{0: 9, 1: 13}","{'word': 'Armenhaus', 'quantile': 0, 'dataset': 'ru-ru', 'binarize': True}"
0.0,{0: 16},{0: 19},"{'word': 'Ohrwurm', 'quantile': 0, 'dataset': 'ru-ru', 'binarize': True}"
0.0,{0: 17},{0: 19},"{'word': 'Eintagsfliege', 'quantile': 0, 'dataset': 'ru-ru', 'binarize': True}"
0.0,{0: 10},{0: 20},"{'word': 'Seminar', 'quantile': 0, 'dataset': 'ru-ru', 'binarize': True}"
0.5579230452841438,"{0: 5, 1: 5}","{0: 23, 1: 0}","{'word': 'Sensation', 'quantile': 0, 'dataset': 'ru-ru', 'binarize': True}"
0.5824830044961058,"{1: 4, 0: 14}","{1: 7, 0: 1}","{'word': 'Titel', 'quantile': 0, 'dataset': 'ru-ru', 'binarize': True}"
0.5273252365595997,"{0: 2, 1: 8}","{0: 12, 1: 3}","{'word': 'Schmiere', 'quantile': 0, 'dataset': 'ru-ru', 'binarize': True}"
0.5624960137361877,"{0: 17, 1: 0, 2: 1}","{0: 8, 1: 9, 2: 1}","{'word': 'ausspannen', 'quantile': 0, 'dataset': 'ru-ru', 'binarize': True}"
0.507877326327672,"{0: 14, 1: 6, 2: 0}","{0: 4, 1: 3, 2: 5}","{'word': 'packen', 'quantile': 0, 'dataset': 'ru-ru', 'binarize': True}"
0.6503501040939673,"{0: 1, 1: 8, 2: 1}","{0: 17, 1: 4, 2: 0}","{'word': 'artikulieren', 'quantile': 0, 'dataset': 'ru-ru', 'binarize': True}"
0.8799327917609389,"{0: 0, 2: 0, 1: 8}","{0: 9, 2: 1, 1: 1}","{'word': 'abdecken', 'quantile': 0, 'dataset': 'ru-ru', 'binarize': True}"
0.3264179108406525,"{0: 6, 1: 4, 2: 1}","{0: 12, 1: 2, 2: 0}","{'word': 'überspannen', 'quantile': 0, 'dataset': 'en-en', 'binarize': True}"
0.0,{0: 22},{0: 19},"{'word': 'Manschette', 'quantile': 0, 'dataset': 'en-en', 'binarize': True}"
0.5207299353977729,"{1: 8, 2: 0, 5: 0, 0: 12, 4: 0, 3: 1}","{1: 8, 2: 5, 5: 1, 0: 4, 4: 1, 3: 0}","{'word': 'Fuß', 'quantile': 0, 'dataset': 'en-en', 'binarize': True}"
0.36513737123821566,"{0: 20, 1: 0, 2: 1}","{0: 19, 1: 5, 2: 0}","{'word': 'Rezeption', 'quantile': 0, 'dataset': 'en-en', 'binarize': True}"
0.8166380632616623,"{1: 1, 0: 23}","{1: 22, 0: 2}","{'word': 'abgebrüht', 'quantile': 0, 'dataset': 'en-en', 'binarize': True}"
0.6582502526470956,"{0: 3, 1: 10}","{0: 17, 1: 1}","{'word': 'Dynamik', 'quantile': 0, 'dataset': 'en-en', 'binarize': True}"
0.9275052338234234,"{0: 1, 1: 20}","{0: 24, 1: 0}","{'word': 'Engpaß', 'quantile': 0, 'dataset': 'en-en', 'binarize': True}"
0.8707908228691708,"{1: 0, 0: 20}","{1: 18, 0: 2}","{'word': 'abbauen', 'quantile': 0, 'dataset': 'en-en', 'binarize': True}"
0.0,{0: 19},{0: 17},"{'word': 'Mißklang', 'quantile': 0, 'dataset': 'en-en', 'binarize': True}"
0.0,{0: 22},{0: 9},"{'word': 'Abgesang', 'quantile': 0, 'dataset': 'en-en', 'binarize': True}"
0.0,{0: 2},{0: 21},"{'word': 'Knotenpunkt', 'quantile': 0, 'dataset': 'en-en', 'binarize': True}"
0.0,{0: 23},{0: 23},"{'word': 'Spielball', 'quantile': 0, 'dataset': 'en-en', 'binarize': True}"
0.2318490096397192,"{0: 3, 1: 1}","{0: 16, 1: 1}","{'word': 'zersetzen', 'quantile': 0, 'dataset': 'en-en', 'binarize': True}"
0.7962420677263253,"{0: 25, 1: 0}","{0: 4, 1: 18}","{'word': 'Armenhaus', 'quantile': 0, 'dataset': 'en-en', 'binarize': True}"
1.0,"{1: 0, 0: 16}","{1: 19, 0: 0}","{'word': 'Ohrwurm', 'quantile': 0, 'dataset': 'en-en', 'binarize': True}"
0.0,{0: 17},{0: 19},"{'word': 'Eintagsfliege', 'quantile': 0, 'dataset': 'en-en', 'binarize': True}"
0.6291387780159147,"{0: 4, 1: 6}","{0: 20, 1: 0}","{'word': 'Seminar', 'quantile': 0, 'dataset': 'en-en', 'binarize': True}"
0.5579230452841438,"{0: 5, 1: 5}","{0: 23, 1: 0}","{'word': 'Sensation', 'quantile': 0, 'dataset': 'en-en', 'binarize': True}"
0.5824830044961058,"{1: 4, 0: 14}","{1: 7, 0: 1}","{'word': 'Titel', 'quantile': 0, 'dataset': 'en-en', 'binarize': True}"
0.7771710698284401,"{0: 1, 2: 0, 1: 8, 3: 1}","{0: 12, 2: 2, 1: 1, 3: 0}","{'word': 'Schmiere', 'quantile': 0, 'dataset': 'en-en', 'binarize': True}"
0.6098830388071611,"{0: 17, 1: 0, 2: 0, 3: 1}","{0: 8, 1: 9, 2: 1, 3: 0}","{'word': 'ausspannen', 'quantile': 0, 'dataset': 'en-en', 'binarize': True}"
0.49834775791396313,"{0: 20, 1: 0}","{0: 7, 1: 5}","{'word': 'packen', 'quantile': 0, 'dataset': 'en-en', 'binarize': True}"
0.0,{0: 10},{0: 21},"{'word': 'artikulieren', 'quantile': 0, 'dataset': 'en-en', 'binarize': True}"
0.8799327917609389,"{0: 0, 1: 8}","{0: 10, 1: 1}","{'word': 'abdecken', 'quantile': 0, 'dataset': 'en-en', 'binarize': True}"
0.40121220051278816,"{2: 0, 0: 6, 1: 4, 3: 1}","{2: 2, 0: 10, 1: 2, 3: 0}","{'word': 'überspannen', 'quantile': 0, 'dataset': 'en-en', 'binarize': True}"
0.423529626480726,"{0: 22, 1: 0, 2: 0}","{0: 13, 1: 4, 2: 2}","{'word': 'Manschette', 'quantile': 0, 'dataset': 'en-en', 'binarize': True}"
0.7792334970810872,"{0: 7, 2: 0, 4: 1, 7: 0, 3: 0, 6: 0, 1: 12, 5: 1}","{0: 6, 2: 5, 4: 2, 7: 1, 3: 4, 6: 1, 1: 0, 5: 0}","{'word': 'Fuß', 'quantile': 0, 'dataset': 'en-en', 'binarize': True}"
0.42015864398138925,"{0: 18, 1: 0, 2: 2, 3: 1}","{0: 19, 1: 5, 2: 0, 3: 0}","{'word': 'Rezeption', 'quantile': 0, 'dataset': 'en-en', 'binarize': True}"
0.8166380632616623,"{1: 1, 0: 23}","{1: 22, 0: 2}","{'word': 'abgebrüht', 'quantile': 0, 'dataset': 'en-en', 'binarize': True}"
0.9236853275678789,"{0: 0, 1: 10, 2: 3}","{0: 17, 1: 1, 2: 0}","{'word': 'Dynamik', 'quantile': 0, 'dataset': 'en-en', 'binarize': True}"
0.9275052338234234,"{0: 1, 1: 20}","{0: 24, 1: 0}","{'word': 'Engpaß', 'quantile': 0, 'dataset': 'en-en', 'binarize': True}"
0.9486832980505138,"{0: 0, 2: 1, 3: 1, 1: 18}","{0: 18, 2: 1, 3: 1, 1: 0}","{'word': 'abbauen', 'quantile': 0, 'dataset': 'en-en', 'binarize': True}"
0.0,{0: 19},{0: 17},"{'word': 'Mißklang', 'quantile': 0, 'dataset': 'en-en', 'binarize': True}"
0.0,{0: 22},{0: 9},"{'word': 'Abgesang', 'quantile': 0, 'dataset': 'en-en', 'binarize': True}"
0.3201297604749512,"{0: 2, 1: 0}","{0: 17, 1: 4}","{'word': 'Knotenpunkt', 'quantile': 0, 'dataset': 'en-en', 'binarize': True}"
0.0,"{0: 22, 1: 1}","{0: 22, 1: 1}","{'word': 'Spielball', 'quantile': 0, 'dataset': 'en-en', 'binarize': True}"
0.3612908345242623,"{0: 2, 2: 1, 1: 1}","{0: 15, 2: 1, 1: 1}","{'word': 'zersetzen', 'quantile': 0, 'dataset': 'en-en', 'binarize': True}"
0.8477733214504912,"{2: 1, 1: 0, 0: 24}","{2: 2, 1: 18, 0: 2}","{'word': 'Armenhaus', 'quantile': 0, 'dataset': 'en-en', 'binarize': True}"
1.0,"{1: 0, 0: 16}","{1: 19, 0: 0}","{'word': 'Ohrwurm', 'quantile': 0, 'dataset': 'en-en', 'binarize': True}"
0.0,{0: 17},{0: 19},"{'word': 'Eintagsfliege', 'quantile': 0, 'dataset': 'en-en', 'binarize': True}"
1.0,"{0: 0, 2: 1, 1: 9}","{0: 20, 2: 0, 1: 0}","{'word': 'Seminar', 'quantile': 0, 'dataset': 'en-en', 'binarize': True}"
0.5579230452841438,"{0: 5, 1: 5}","{0: 23, 1: 0}","{'word': 'Sensation', 'quantile': 0, 'dataset': 'en-en', 'binarize': True}"
0.5339588587032712,"{1: 5, 0: 13}","{1: 7, 0: 1}","{'word': 'Titel', 'quantile': 0, 'dataset': 'en-en', 'binarize': True}"
0.7771710698284401,"{0: 1, 2: 0, 1: 8, 3: 1}","{0: 12, 2: 2, 1: 1, 3: 0}","{'word': 'Schmiere', 'quantile': 0, 'dataset': 'en-en', 'binarize': True}"
0.6529361447978465,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 1}","{0: 4, 1: 9, 2: 4, 3: 1, 4: 0}","{'word': 'ausspannen', 'quantile': 0, 'dataset': 'en-en', 'binarize': True}"
0.5018136546699449,"{0: 13, 1: 7, 2: 0}","{0: 4, 1: 3, 2: 5}","{'word': 'packen', 'quantile': 0, 'dataset': 'en-en', 'binarize': True}"
0.2493900540426694,"{0: 6, 1: 4}","{0: 18, 1: 3}","{'word': 'artikulieren', 'quantile': 0, 'dataset': 'en-en', 'binarize': True}"
0.9455131033945577,"{0: 0, 2: 1, 1: 7}","{0: 10, 2: 1, 1: 0}","{'word': 'abdecken', 'quantile': 0, 'dataset': 'en-en', 'binarize': True}"
0.40121220051278816,"{2: 0, 0: 6, 1: 4, 3: 1}","{2: 2, 0: 10, 1: 2, 3: 0}","{'word': 'überspannen', 'quantile': 0, 'dataset': 'en-en', 'binarize': True}"
0.2895421595678569,"{0: 22, 1: 0}","{0: 16, 1: 3}","{'word': 'Manschette', 'quantile': 0, 'dataset': 'en-en', 'binarize': True}"
0.7792334970810872,"{0: 7, 2: 0, 4: 1, 7: 0, 3: 0, 6: 0, 1: 12, 5: 1}","{0: 6, 2: 5, 4: 2, 7: 1, 3: 4, 6: 1, 1: 0, 5: 0}","{'word': 'Fuß', 'quantile': 0, 'dataset': 'en-en', 'binarize': True}"
0.42015864398138925,"{0: 18, 1: 0, 2: 2, 3: 1}","{0: 19, 1: 5, 2: 0, 3: 0}","{'word': 'Rezeption', 'quantile': 0, 'dataset': 'en-en', 'binarize': True}"
0.8166380632616623,"{1: 1, 0: 23}","{1: 22, 0: 2}","{'word': 'abgebrüht', 'quantile': 0, 'dataset': 'en-en', 'binarize': True}"
0.6582502526470956,"{0: 3, 1: 10}","{0: 17, 1: 1}","{'word': 'Dynamik', 'quantile': 0, 'dataset': 'en-en', 'binarize': True}"
0.9275052338234234,"{0: 1, 1: 20}","{0: 24, 1: 0}","{'word': 'Engpaß', 'quantile': 0, 'dataset': 'en-en', 'binarize': True}"
0.8707908228691708,"{1: 0, 0: 20}","{1: 18, 0: 2}","{'word': 'abbauen', 'quantile': 0, 'dataset': 'en-en', 'binarize': True}"
0.0,{0: 19},{0: 17},"{'word': 'Mißklang', 'quantile': 0, 'dataset': 'en-en', 'binarize': True}"
0.0,{0: 22},{0: 9},"{'word': 'Abgesang', 'quantile': 0, 'dataset': 'en-en', 'binarize': True}"
0.0,{0: 2},{0: 21},"{'word': 'Knotenpunkt', 'quantile': 0, 'dataset': 'en-en', 'binarize': True}"
0.0,{0: 23},{0: 23},"{'word': 'Spielball', 'quantile': 0, 'dataset': 'en-en', 'binarize': True}"
0.2318490096397192,"{0: 3, 1: 1}","{0: 16, 1: 1}","{'word': 'zersetzen', 'quantile': 0, 'dataset': 'en-en', 'binarize': True}"
0.7962420677263253,"{0: 25, 1: 0}","{0: 4, 1: 18}","{'word': 'Armenhaus', 'quantile': 0, 'dataset': 'en-en', 'binarize': True}"
1.0,"{1: 0, 0: 16}","{1: 19, 0: 0}","{'word': 'Ohrwurm', 'quantile': 0, 'dataset': 'en-en', 'binarize': True}"
0.0,{0: 17},{0: 19},"{'word': 'Eintagsfliege', 'quantile': 0, 'dataset': 'en-en', 'binarize': True}"
0.7810163551494856,"{0: 2, 1: 8}","{0: 20, 1: 0}","{'word': 'Seminar', 'quantile': 0, 'dataset': 'en-en', 'binarize': True}"
0.5579230452841438,"{0: 5, 1: 5}","{0: 23, 1: 0}","{'word': 'Sensation', 'quantile': 0, 'dataset': 'en-en', 'binarize': True}"
0.5824830044961058,"{1: 4, 0: 14}","{1: 7, 0: 1}","{'word': 'Titel', 'quantile': 0, 'dataset': 'en-en', 'binarize': True}"
0.7771710698284401,"{0: 1, 2: 0, 1: 8, 3: 1}","{0: 12, 2: 2, 1: 1, 3: 0}","{'word': 'Schmiere', 'quantile': 0, 'dataset': 'en-en', 'binarize': True}"
0.6098830388071611,"{0: 17, 1: 0, 2: 0, 3: 1}","{0: 8, 1: 9, 2: 1, 3: 0}","{'word': 'ausspannen', 'quantile': 0, 'dataset': 'en-en', 'binarize': True}"
0.49834775791396313,"{0: 20, 1: 0}","{0: 7, 1: 5}","{'word': 'packen', 'quantile': 0, 'dataset': 'en-en', 'binarize': True}"
0.0,{0: 10},{0: 21},"{'word': 'artikulieren', 'quantile': 0, 'dataset': 'en-en', 'binarize': True}"
0.8799327917609389,"{0: 0, 1: 8}","{0: 10, 1: 1}","{'word': 'abdecken', 'quantile': 0, 'dataset': 'en-en', 'binarize': True}"
0.0,{0: 11},{0: 14},"{'word': 'überspannen', 'quantile': 1, 'dataset': 'rusemshift-finetune', 'binarize': True}"
0.0,{0: 22},{0: 19},"{'word': 'Manschette', 'quantile': 1, 'dataset': 'rusemshift-finetune', 'binarize': True}"
0.0,{0: 21},{0: 19},"{'word': 'Fuß', 'quantile': 1, 'dataset': 'rusemshift-finetune', 'binarize': True}"
0.0,{0: 21},{0: 24},"{'word': 'Rezeption', 'quantile': 1, 'dataset': 'rusemshift-finetune', 'binarize': True}"
0.0,{0: 24},{0: 24},"{'word': 'abgebrüht', 'quantile': 1, 'dataset': 'rusemshift-finetune', 'binarize': True}"
0.0,{0: 13},{0: 18},"{'word': 'Dynamik', 'quantile': 1, 'dataset': 'rusemshift-finetune', 'binarize': True}"
0.0,{0: 21},{0: 24},"{'word': 'Engpaß', 'quantile': 1, 'dataset': 'rusemshift-finetune', 'binarize': True}"
0.0,{0: 20},{0: 20},"{'word': 'abbauen', 'quantile': 1, 'dataset': 'rusemshift-finetune', 'binarize': True}"
0.0,{0: 19},{0: 17},"{'word': 'Mißklang', 'quantile': 1, 'dataset': 'rusemshift-finetune', 'binarize': True}"
0.0,{0: 22},{0: 9},"{'word': 'Abgesang', 'quantile': 1, 'dataset': 'rusemshift-finetune', 'binarize': True}"
0.0,{0: 2},{0: 21},"{'word': 'Knotenpunkt', 'quantile': 1, 'dataset': 'rusemshift-finetune', 'binarize': True}"
0.0,{0: 23},{0: 23},"{'word': 'Spielball', 'quantile': 1, 'dataset': 'rusemshift-finetune', 'binarize': True}"
0.0,{0: 4},{0: 17},"{'word': 'zersetzen', 'quantile': 1, 'dataset': 'rusemshift-finetune', 'binarize': True}"
0.0,{0: 25},{0: 22},"{'word': 'Armenhaus', 'quantile': 1, 'dataset': 'rusemshift-finetune', 'binarize': True}"
0.0,{0: 16},{0: 19},"{'word': 'Ohrwurm', 'quantile': 1, 'dataset': 'rusemshift-finetune', 'binarize': True}"
0.0,{0: 17},{0: 19},"{'word': 'Eintagsfliege', 'quantile': 1, 'dataset': 'rusemshift-finetune', 'binarize': True}"
0.0,{0: 10},{0: 20},"{'word': 'Seminar', 'quantile': 1, 'dataset': 'rusemshift-finetune', 'binarize': True}"
0.0,{0: 10},{0: 23},"{'word': 'Sensation', 'quantile': 1, 'dataset': 'rusemshift-finetune', 'binarize': True}"
0.0,{0: 18},{0: 8},"{'word': 'Titel', 'quantile': 1, 'dataset': 'rusemshift-finetune', 'binarize': True}"
0.0,{0: 10},{0: 15},"{'word': 'Schmiere', 'quantile': 1, 'dataset': 'rusemshift-finetune', 'binarize': True}"
0.0,{0: 18},{0: 18},"{'word': 'ausspannen', 'quantile': 1, 'dataset': 'rusemshift-finetune', 'binarize': True}"
0.0,{0: 20},{0: 12},"{'word': 'packen', 'quantile': 1, 'dataset': 'rusemshift-finetune', 'binarize': True}"
0.0,{0: 10},{0: 21},"{'word': 'artikulieren', 'quantile': 1, 'dataset': 'rusemshift-finetune', 'binarize': True}"
0.8799327917609389,"{0: 0, 1: 8}","{0: 10, 1: 1}","{'word': 'abdecken', 'quantile': 1, 'dataset': 'rusemshift-finetune', 'binarize': True}"
0.29469659524309905,"{0: 6, 1: 5}","{0: 12, 1: 2}","{'word': 'überspannen', 'quantile': 1, 'dataset': 'rusemshift-finetune', 'binarize': True}"
0.23396980263771833,"{0: 22, 1: 0}","{0: 17, 1: 2}","{'word': 'Manschette', 'quantile': 1, 'dataset': 'rusemshift-finetune', 'binarize': True}"
0.0,{0: 21},{0: 19},"{'word': 'Fuß', 'quantile': 1, 'dataset': 'rusemshift-finetune', 'binarize': True}"
0.3360412400455753,"{0: 21, 1: 0}","{0: 19, 1: 5}","{'word': 'Rezeption', 'quantile': 1, 'dataset': 'rusemshift-finetune', 'binarize': True}"
0.0,{0: 24},{0: 24},"{'word': 'abgebrüht', 'quantile': 1, 'dataset': 'rusemshift-finetune', 'binarize': True}"
0.0,{0: 13},{0: 18},"{'word': 'Dynamik', 'quantile': 1, 'dataset': 'rusemshift-finetune', 'binarize': True}"
0.7501884474539647,"{0: 5, 1: 16}","{0: 24, 1: 0}","{'word': 'Engpaß', 'quantile': 1, 'dataset': 'rusemshift-finetune', 'binarize': True}"
0.0,{0: 20},{0: 20},"{'word': 'abbauen', 'quantile': 1, 'dataset': 'rusemshift-finetune', 'binarize': True}"
0.0,{0: 19},{0: 17},"{'word': 'Mißklang', 'quantile': 1, 'dataset': 'rusemshift-finetune', 'binarize': True}"
0.0,{0: 22},{0: 9},"{'word': 'Abgesang', 'quantile': 1, 'dataset': 'rusemshift-finetune', 'binarize': True}"
0.0,{0: 2},{0: 21},"{'word': 'Knotenpunkt', 'quantile': 1, 'dataset': 'rusemshift-finetune', 'binarize': True}"
0.0,{0: 23},{0: 23},"{'word': 'Spielball', 'quantile': 1, 'dataset': 'rusemshift-finetune', 'binarize': True}"
0.0,{0: 4},{0: 17},"{'word': 'zersetzen', 'quantile': 1, 'dataset': 'rusemshift-finetune', 'binarize': True}"
0.0,{0: 25},{0: 22},"{'word': 'Armenhaus', 'quantile': 1, 'dataset': 'rusemshift-finetune', 'binarize': True}"
0.0,{0: 16},{0: 19},"{'word': 'Ohrwurm', 'quantile': 1, 'dataset': 'rusemshift-finetune', 'binarize': True}"
0.0,{0: 17},{0: 19},"{'word': 'Eintagsfliege', 'quantile': 1, 'dataset': 'rusemshift-finetune', 'binarize': True}"
0.0,{0: 10},{0: 20},"{'word': 'Seminar', 'quantile': 1, 'dataset': 'rusemshift-finetune', 'binarize': True}"
0.0,{0: 10},{0: 23},"{'word': 'Sensation', 'quantile': 1, 'dataset': 'rusemshift-finetune', 'binarize': True}"
0.0,{0: 18},{0: 8},"{'word': 'Titel', 'quantile': 1, 'dataset': 'rusemshift-finetune', 'binarize': True}"
0.0,{0: 10},{0: 15},"{'word': 'Schmiere', 'quantile': 1, 'dataset': 'rusemshift-finetune', 'binarize': True}"
0.0,{0: 18},{0: 18},"{'word': 'ausspannen', 'quantile': 1, 'dataset': 'rusemshift-finetune', 'binarize': True}"
